Sample	600	599	598	597	596	595	594	593	592	591	590	589	588	587	586	585	584	583	582	581	580	579	578	577	576	575	574	573	572	571	570	569	568	567	566	565	564	563	562	561	560	559	558	557	556	555	554	553	552	551	550	549	548	547	546	545	544	543	542	541	540	539	538	537	536	535	534	533	532	531	530	529	528	527	526	525	524	523	522	521	520	519	518	517	516	515	514	513	512	511	510	509	508	507	506	505	504	503	502	501	500	499	498	497	496	495	494	493	492	491	490	489	488	487	486	485	484	483	482	481	480	479	478	477	476	475	474	473	472	471	470	469	468	467	466	465	464	463	462	461	460	459	458	457	456	455	454	453	452	451	450	449	448	447	446	445	444	443	442	441	440	439	438	437	436	435	434	433	432	431	430	429	428	427	426	425	424	423	422	421	420	419	418	417	416	415	414	413	412	411	410	409	408	407	406	405	404	403	402	401	400	399	398	397	396	395	394	393	392	391	390	389	388	387	386	385	384	383	382	381	380	379	378	377	376	375	374	373	372	371	370	369	368	367	366	365	364	363	362	361	360	359	358	357	356	355	354	353	352	351	350	349	348	347	346	345	344	343	342	341	340	339	338	337	336	335	334	333	332	331	330	329	328	327	326	325	324	323	322	321	320	319	318	317	316	315	314	313	312	311	310	309	308	307	306	305	304	303	302	301	300	299	298	297	296	295	294	293	292	291	290	289	288	287	286	285	284	283	282	281	280	279	278	277	276	275	274	273	272	271	270	269	268	267	266	265	264	263	262	261	260	259	258	257	256	255	254	253	252	251	
nm
Normalized by 1.00
279.25	175.953	172.939	175.876	183.447	179.549	185.319	183.164	186.985	188.946	192.005	192.276	195.812	191.928	191.838	192.912	190.969	192.64	197.095	197.764	197.223	197.427	198.638	201.571	202.582	200.001	199.194	201.111	202.47	198.971	205.431	203.915	199.856	197.553	196.976	194.826	194.139	193.859	189.502	190.149	191.717	186.411	185.807	182.635	180.607	179.195	172.343	173.512	166.385	163.545	162.02	159.379	155.257	151.34	149.615	146.92	139.716	134.947	133.209	123.363	119.653	115.478	110.106	110.107	102.25	96.3908	91.7998	83.5693	80.0643	75.1435	71.3591	66.1759	60.4524	55.5689	53.0006	46.8889	41.7839	36.6379	31.9779	28.61	24.968	23.2308	22.2964	21.7719	20.1301	20.0305	20.2203	18.9636	19.3432	20.4716	20.2246	19.6952	19.2235	19.4645	18.4698	17.159	18.8282	17.4303	16.7792	17.3529	15.9588	15.1339	14.9429	14.9851	15.28	14.5168	14.6725	14.4659	14.9639	13.6324	13.4607	13.4848	13.9875	14.2156	13.4594	13.0357	13.0545	13.9573	12.6915	13.6979	13.9445	14.1736	14.0234	14.0743	14.4863	14.6088	15.9344	15.7218	15.2678	15.2932	15.0711	15.1448	14.9309	15.7237	15.7452	15.7706	16.7028	16.0288	16.9962	16.8653	17.0475	18.2126	18.403	18.0899	19.4546	19.1471	20.0124	19.5895	21.1119	20.1297	22.4015	22.7927	23.848	24.2732	24.9898	26.2987	28.1832	28.7129	31.0441	30.8566	32.942	34.882	35.061	35.9485	38.5318	38.1482	39.5339	41.8867	40.6647	42.1782	42.4039	42.7942	43.9679	44.9049	43.1547	43.6599	42.8343	44.173	42.6136	41.4066	41.3648	39.8348	36.8783	37.5159	37.2818	36.4002	33.7581	34.402	33.1653	32.6314	31.0743	33.0491	32.4315	31.7963	31.404	32.39	31.0644	30.216	30.0986	31.1752	32.2111	29.4363	28.9813	30.6648	30.4733	30.4115	29.4615	29.6618	31.8442	30.0973	31.4124	30.7571	33.5576	31.8403	30.9437	32.4896	33.8596	31.7914	34.0123	33.9866	33.5244	35.6119	35.6018	34.3536	35.9791	36.3136	34.2642	40.0202	37.9424	37.4901	39.0715	38.1765	38.9653	40.6915	41.4756	43.5064	43.0924	43.8601	48.3544	46.5792	51.4538	52.1162	56.1079	58.762	59.1892	60.1046	65.6244	65.1929	66.0477	68.2037	69.9285	73.4331	71.4337	75.0824	76.8319	75.5059	75.3867	77.6403	75.441	75.88	76.9631	78.7177	78.8152	76.7149	79.5893	77.9571	78.9355	79.0594	79.5165	83.004	81.1189	76.6431	80.7462	80.7375	80.4578	81.1573	84.9823	84.7884	79.847	86.1486	87.3513	91.7418	90.0285	92.383	94.9953	97.1223	95.4207	95.7184	100.18	102.473	103.125	105.629	99.949	106.471	102.509	109.107	105.623	107.529	109.18	111.753	116.286	117.781	110.8	121.231	124.239	126.623	140.937	169.294	259.753	432.235	753.373	1160.02	1651.75	2222.2	2889.38	3565.56	4271.8	4859.81	5207.25	5498.96	5526.67	5391.33	5097.04	4665.62	4165.13	3620.74	3086.83	2589.59	2175.24	1744.09	1424.07	1160.26	903.583	750.953	605.441	493.317	386.96	295.239	243.665	183.804	138.535	109.827	91.1872	64.5741	59.0436	38.925	35.2185	24.4844	34.1913	29.5239	38.4021	
279.775	169.655	170.884	174.289	179.657	177.67	184.365	182.356	186.193	188.006	191.091	190.744	193.076	192.419	191.411	188.619	189.206	187.92	191.957	191.333	197.29	200.929	195.809	198.28	197.561	194.454	198.879	201.082	200.52	202.73	202.152	202.505	198.43	193.68	195.954	191.476	188.877	190.521	190.605	190.685	190.073	186.739	183.734	183.308	174.593	172.042	171.584	168.706	167.512	164.025	159.427	155.132	154.485	148.814	148.006	140.29	136.499	135.863	130.487	127.972	117.792	114.423	110.042	105.393	100.239	94.4459	88.2863	83.7936	78.6511	73.3801	69.5211	65.7854	60.1847	53.4938	52.0008	46.3073	40.9064	35.5222	30.9119	27.2825	23.5591	22.2556	21.0292	21.1081	21.4738	20.6551	20.6633	20.0306	20.2849	18.3531	19.0844	18.4409	17.9159	17.4921	18.1432	19.2459	16.8931	16.7637	16.8257	16.8127	15.7238	15.0772	15.4378	14.8722	13.6146	15.1962	13.9907	14.611	12.8274	13.4804	14.0033	12.9422	13.5888	13.9608	13.1662	12.369	13.0973	12.7724	11.9922	13.7754	13.515	12.9304	14.7169	13.7405	13.9317	14.6183	15.2869	14.8263	14.9283	15.4183	15.284	14.8482	16.3524	15.0271	15.7901	15.2809	15.8339	16.1273	16.8535	17.0583	17.6302	16.5453	16.9648	18.7825	19.5374	18.381	19.5872	19.9288	20.1635	21.1332	21.5334	21.7594	23.5296	24.1614	25.8343	26.329	26.4536	28.0644	28.9954	30.4573	32.2985	32.5582	35.087	35.8602	37.7376	37.4101	39.7705	40.5848	40.0022	41.185	41.6172	42.7876	42.2698	43.7712	42.2503	44.2894	42.8906	40.5065	41.8674	39.3069	39.5271	36.9493	38.2061	36.8702	36.062	33.0333	31.8562	34.3151	32.016	33.0544	32.1355	30.1476	29.5166	30.9406	29.8569	28.6038	28.3599	29.8149	29.5063	29.862	28.5635	29.8194	29.047	28.8943	29.6777	30.6606	29.8546	31.0485	30.4261	30.4303	29.5157	30.414	31.2072	32.1011	31.3549	31.3672	31.4674	32.1369	31.7997	32.968	34.0096	33.4106	34.4046	33.8972	32.8467	35.3881	35.9809	37.7612	35.7723	38.4477	38.6356	39.6806	37.989	41.5556	39.2297	41.7786	43.5431	43.3708	46.1184	48.7509	48.7343	51.4585	55.026	56.5933	59.7342	61.01	63.8457	64.2418	66.7986	69.2977	70.4084	71.7988	71.5263	73.057	73.2986	75.2597	74.77	76.0981	75.8087	75.8698	76.8694	72.2907	75.7603	75.31	77.6722	79.3288	79.0236	78.4223	77.0635	78.3283	77.8572	81.6639	79.2432	78.1827	76.1279	80.5189	81.695	82.6604	81.9931	87.1427	88.1666	90.4325	87.769	90.9613	94.7292	92.8208	94.6622	97.0298	98.8522	101.223	101.431	103.124	99.8483	103.097	104.07	105.003	109.126	110.37	108.092	109.306	115.674	118.163	116.439	126.538	130.079	140.698	153.437	211.775	357.901	606.241	989.465	1475.96	2036.34	2671.25	3426.53	4130.44	4843.23	5335.14	5636.57	5764.15	5793.32	5546.05	5077.18	4562.52	4023.85	3471.35	2934.57	2419.86	2009.79	1636.1	1272.41	1071.91	849.05	674.445	549.827	416.13	342.629	274.545	196.352	155.005	110.018	79.2503	72.5945	51.8812	50.0442	31.4924	31.1598	27.1167	30.7363	21.6256	18.4115	
280.3	166.931	165.98	170.544	174.141	178.77	182.637	178.808	185.915	186.734	188.21	183.975	187.749	187.526	186.165	185.096	187.982	187.74	192.835	187.906	187.795	194.862	193.313	195.458	193.832	195.439	196.841	200.611	197.491	200.964	198.556	196.274	200.378	196.098	197.679	189.808	187.109	190.272	187.105	190.127	185.968	185.662	180.911	178.597	175.329	168.84	168.147	170.021	165.148	160.973	156.601	157.243	154.567	150.067	146.066	141.011	133.549	131.752	130.109	124.763	118.621	112.444	108.391	109.601	96.3184	93.7381	87.5172	82.3184	79.398	73.2567	70.6369	63.7759	61.6184	57.6439	50.275	45.9039	40.8413	34.512	30.4668	25.9278	24.0616	22.3575	20.7272	20.5665	22.1239	19.5144	19.5796	19.9768	19.5043	18.0723	17.1049	18.3406	18.5424	18.0597	17.6864	18.3056	16.2153	16.9687	16.6792	15.349	16.0386	16.1126	15.2487	14.0432	14.7662	13.5522	14.9475	13.319	14.4678	12.5711	13.1946	13.5584	13.6148	13.2665	12.3422	12.8249	12.6563	12.893	12.671	12.5137	14.6193	13.8486	14.4113	13.9712	13.9835	14.6619	14.3495	14.4451	15.3432	14.9071	15.9483	15.3093	15.1463	16.1017	15.9586	16.2139	16.9589	16.6281	17.4978	16.768	16.4232	16.8366	17.8925	18.3726	17.7821	18.8183	20.3173	19.8557	19.685	21.8114	21.7543	21.8788	23.3766	25.1065	24.7079	26.9554	27.4641	28.6334	30.757	31.6115	32.838	35.5075	33.7994	37.2012	37.3572	37.6007	38.494	39.5073	40.1714	41.966	41.151	43.3482	42.9946	42.8148	41.3056	42.5859	40.9814	40.2069	39.5161	39.1269	37.6001	37.1774	36.0936	35.9295	33.8125	34.5296	33.9631	32.0152	31.1427	30.0659	32.4016	32.3958	30.0002	29.4293	30.5959	31.3724	29.3132	30.1894	29.44	28.7087	30.9352	28.7261	29.1153	29.8011	30.2579	29.875	28.1636	29.9922	30.3586	29.5023	30.0583	30.8206	30.395	31.4822	32.6494	31.0254	32.0885	33.5227	33.8991	33.0329	33.3585	35.0509	33.1675	34.4728	36.5849	36.5537	35.9646	38.1809	39.9027	37.2035	37.3853	38.5697	40.1123	40.2714	40.963	44.5708	44.9334	45.9104	44.0347	48.4786	52.1077	54.4916	56.5808	59.2503	64.5154	61.6688	66.328	66.4927	69.9773	68.8411	70.0154	72.2751	72.0788	73.9661	74.8708	72.6097	75.6751	76.9245	75.6728	75.2088	71.7264	75.0988	75.1773	75.8204	77.1525	76.4953	78.4952	77.5773	76.2287	79.6284	78.6808	79.7706	78.2969	80.6085	80.612	80.2584	83.0347	84.1038	81.0051	84.9069	90.013	88.7001	89.9715	92.3988	90.2658	94.5044	97.0734	102.542	101.948	100.553	106.146	106.28	102.777	107.104	106.544	108.5	110.006	114.667	122.201	115.63	121.74	118.395	128.475	134.739	142.65	153.533	186.554	288.961	496.258	824.457	1297.28	1877.12	2489.85	3215.74	3961.82	4678.07	5292.58	5784.28	5932.32	6012.13	5895.93	5607.17	5066.36	4520.49	3906	3267.06	2802.34	2251.81	1839.44	1507.31	1182.43	969.125	768.945	601.031	498.353	378.179	308.654	235.099	168.909	129.859	99.2087	73.4681	71.2045	53.8029	41.3402	32.9524	26.3459	24.0004	24.3748	22.5091	28.5173	
280.825	165.107	170.764	169.437	176.565	175.405	179.193	180.502	182.579	183.579	186.558	188.331	188.273	191.908	184.046	186.96	184.827	183.32	187.172	192.406	189.887	191.595	189.574	192.61	192.746	196.095	196.765	198.813	195.471	200.862	198.776	196.996	197.302	190.617	189.507	187.654	187.656	187.203	188.625	186.269	184.512	182.811	177.425	179.799	175.945	172.758	170.553	169.638	160.779	158.438	157.788	156.996	151.323	146.448	144.184	139.928	132.634	129.746	129.391	123.851	119.306	110.584	107.133	103.817	96.8009	93.2673	85.8919	83.3487	76.4647	72.5273	65.48	63.5103	59.4234	55.8164	48.7815	46.6846	40.2144	34.7396	30.4909	26.1589	24.0139	22.1456	21.411	21.0177	20.4877	20.7523	19.625	19.7201	19.3107	18.7889	18.0082	17.0166	18.1165	17.1018	18.8708	17.2948	16.8069	17.2593	16.9675	16.7227	15.5361	15.4504	14.8185	16.2448	15.5061	13.977	14.8961	13.7307	13.8218	13.1731	13.1529	12.8864	13.4737	13.5074	13.2908	12.3172	13.5437	13.4495	12.9045	13.1083	13.8899	14.1989	13.2997	13.658	15.0486	14.5615	15.092	14.3045	15.5296	15.7199	15.5056	15.2044	16.3947	15.6065	16.023	16.4117	16.9323	15.3768	15.3906	16.8408	17.3094	17.0095	17.2359	18.1	18.1523	18.5411	20.0788	20.9179	22.1569	22.5185	21.4532	23.1605	23.9387	24.5172	26.6976	26.2396	26.5258	28.4372	29.411	31.0697	32.0152	34.2847	36.8528	35.6122	36.9989	38.6768	39.1027	41.4451	40.7702	41.3699	40.7662	41.4549	41.5111	44.5983	43.4174	40.3051	40.1749	38.7664	38.5523	38.8051	37.0716	37.7967	34.9627	35.1241	34.7115	33.3214	30.265	31.4452	32.9953	30.9328	30.9744	31.0183	30.3465	31.0776	28.712	28.9721	28.4222	29.7307	29.491	29.2724	28.692	28.1472	28.2137	30.5559	29.9866	29.1555	29.521	30.3721	29.9545	31.6047	30.1172	30.5428	31.5285	30.5927	32.3581	30.5409	31.4583	31.1562	33.3198	31.8274	32.989	31.9691	35.5899	36.5431	32.9915	36.157	35.0541	38.2168	37.3862	38.0022	38.4904	40.2056	41.7419	41.5984	42.5906	42.7365	44.9313	46.0534	50.7183	49.812	52.0525	54.4942	57.0912	63.5371	64.0735	62.6501	65.6529	67.8003	69.3516	69.7574	69.171	72.5825	73.4823	73.3864	76.0413	76.4406	75.5985	74.4747	77.0147	75.7415	75.6779	74.6603	77.1103	76.3051	75.6107	77.0746	81.6925	79.4562	77.4106	74.8991	79.1363	77.8829	79.963	81.4278	81.1862	83.4751	80.9601	86.7506	85.9767	84.6004	87.9127	91.7513	95.9143	92.7289	95.1162	94.8471	98.3166	99.4975	100.112	104.279	105.312	108.599	106.178	115.433	115.423	114.506	112.648	121.092	118.042	120.751	124.689	125.098	138.684	142.31	151.572	172.545	236.519	402.714	689.64	1105.85	1668.49	2325.39	2992.46	3779.06	4586.82	5246.36	5836.82	6213.66	6312.54	6206.89	5999.45	5599.27	5019.39	4460.43	3703.68	3149.9	2612.43	2104.11	1694.96	1370.44	1104.68	897.791	722.103	556.331	460.746	343.293	275.148	204.303	159.889	130.995	99.9268	67.1855	65.4507	48.7196	40.2359	42.2002	28.8723	25.7429	28.2425	26.613	22.6576	
281.35	162.618	166.948	168.688	172.839	176.001	179.992	181.467	183.523	181.388	183.204	184.545	183.232	187.978	184.603	186.178	182.629	182.269	188.663	187.515	189.144	190.479	186.857	192.204	190.602	196.383	193.265	195.597	196.792	196.002	196.58	198.069	191.434	193.557	188.351	187.3	186.212	186.608	189.228	185.319	187.074	179.538	180.942	176.974	172.792	170.175	169.246	165.416	159.966	155.214	156.052	151.444	149.348	146.034	142.446	139.561	132.208	134.068	121.23	123.03	118.178	110.551	106.615	102.247	97.8379	93.369	85.5992	83.9231	79.6331	70.8729	70.6649	63.9635	60.2519	54.8006	50.4994	47.7397	39.6625	35.7268	29.7847	25.428	23.589	20.9775	19.9522	20.3206	20.3235	19.5212	19.5864	19.2647	19.9293	17.9833	17.8639	18.0689	18.0899	18.6789	16.8358	17.5075	16.9627	16.6598	15.9186	15.6295	16.1905	15.2719	14.6459	14.0473	14.0783	13.865	14.7767	12.5729	13.5137	13.3601	13.2408	12.7831	13.1288	13.6342	13.0911	12.7276	12.0088	13.2503	12.9373	13.1382	13.1988	14.1292	14.0669	14.0232	14.3735	13.6868	13.9702	14.4794	13.7118	14.315	14.7611	15.4565	16.431	15.9056	16.1961	15.6237	16.0412	16.4721	16.0008	16.7058	16.6045	17.5882	16.9051	19.0225	17.1772	18.6377	19.7206	19.8588	21.3328	21.4385	22.6396	23.127	23.798	24.6829	25.5956	26.1874	27.3763	28.6367	29.7116	29.6373	31.3272	32.9302	34.8263	35.6322	36.3973	37.6035	38.6365	39.2788	39.2704	39.558	42.3797	40.7139	40.563	39.3481	40.0225	38.8917	39.2269	38.4557	37.344	36.7347	35.5379	35.5432	34.2441	31.902	31.405	32.2606	31.3402	29.9756	29.6861	29.0885	28.2155	30.1663	28.8261	28.2594	29.343	26.634	27.9454	26.6806	26.9994	28.9749	26.51	29.3746	26.9745	28.8525	28.6022	29.1134	28.6436	29.3545	28.6763	30.3716	27.906	30.2318	30.943	31.0159	31.2929	30.1611	29.578	31.3851	32.7773	31.8498	31.7456	33.1223	33.3866	34.1052	36.1151	34.415	36.2373	35.8453	37.6058	35.8314	37.1317	38.2247	39.216	41.4164	41.795	42.4698	45.6324	46.6675	48.2782	52.1162	52.5333	57.7109	60.1964	60.22	62.4564	65.6657	66.2218	67.9126	71.3383	69.633	70.9328	69.468	74.703	74.7559	74.7784	71.7527	72.5828	73.2909	73.371	75.8768	77.4616	75.7177	74.2916	74.4676	75.4686	75.0497	76.3868	77.3051	78.1585	79.9139	78.5842	80.003	78.986	80.5201	79.8479	82.1109	81.8928	84.3679	83.4902	87.3773	87.76	86.4558	92.5052	94.7557	96.7756	99.3903	100.816	99.7102	104.337	105.529	101.286	108.376	109.509	112.822	115.646	113.471	115.474	120.985	120.264	130.34	131.998	137.899	139.429	156.542	167.234	203.802	313.935	560.558	952.967	1448.34	2086.84	2832.5	3603.28	4399.03	5209.84	5867.26	6336.84	6621.04	6657.89	6428.25	6131.81	5600.31	4928.72	4300.22	3574.3	2917.97	2438.64	1959.65	1536.44	1263.22	986.09	804.85	637.086	520.001	393.238	300.792	241.801	183.154	141.056	91.7652	70.7051	68.7968	44.0303	40.5341	28.5096	21.3581	24.1657	29.3197	16.0092	27.4557	22.476	
281.875	166.323	168.173	168.257	170.682	174.72	172.746	176.73	181.161	180.236	182.512	185.741	187.286	184.516	188.161	182.555	180.814	181.405	184.067	185.242	186.263	190.673	189.279	188.88	190.677	190.642	187.902	191.524	195.926	195.799	193.208	194.206	191.156	190.806	187.92	184.601	183.704	185.415	184.478	182.521	179.299	181.571	176.81	171.986	172.133	167.753	169.206	162.922	159.704	156.338	152.012	151.768	147.477	148.015	140.118	137.492	132.326	130.852	124.909	121.455	113.249	109.37	106.483	102.263	97.2169	90.7096	88.2784	82.8618	75.7557	71.548	68.5409	63.6351	60.1811	52.918	48.6503	44.1531	39.7749	34.5625	28.3256	26.1269	24.1339	21.4316	19.8957	20.4361	19.5055	20.9945	19.1817	19.6287	19.1083	16.5291	18.4769	16.3807	16.7575	18.4003	16.3985	17.0079	17.4496	16.3443	16.0073	15.6622	15.8851	14.8143	14.3058	15.2396	15.3005	13.5415	14.1975	14.047	12.5169	12.8579	12.5036	12.7675	12.2165	12.491	11.5924	13.0305	13.8207	12.7281	13.0955	12.534	12.5985	13.3943	13.5988	14.1158	13.9533	15.0297	14.3869	15.1745	15.1901	13.8232	14.9614	15.6936	15.7903	15.3056	15.3729	15.5321	15.7704	15.1665	16.5897	16.054	17.4431	16.7746	17.7139	18.3289	18.4316	18.8656	19.5013	19.589	21.4442	22.1944	22.5935	22.1226	23.6431	24.5208	25.1155	26.6923	25.9804	27.3299	31.5283	32.3139	32.2324	34.1441	34.8786	35.4756	36.2339	38.0352	37.7475	39.3434	38.476	41.4426	40.5455	39.8049	41.1275	40.1312	39.8302	38.607	38.2673	36.1963	36.7591	34.8843	34.8043	35.1822	33.6765	35.2014	31.1891	30.8576	29.7061	29.659	29.9519	27.7235	29.9865	29.3673	29.3004	28.8641	26.772	26.4651	29.1847	26.5739	29.5606	30.5938	27.6542	27.9308	28.3106	27.6602	28.3549	27.849	28.269	28.9729	28.8787	31.2746	30.2034	28.5277	29.5541	30.1515	30.6896	31.372	30.2639	30.7749	31.4018	30.8179	32.7883	34.8621	32.746	33.3143	35.6601	35.3412	34.6903	35.1699	35.516	38.1118	38.7443	38.1932	39.1767	40.2328	42.6347	44.9597	46.8912	48.4387	48.9809	51.6657	54.75	58.9862	57.8365	61.5308	61.9166	65.2435	66.9523	68.337	68.7052	71.3298	72.4723	72.1675	72.7656	72.8877	72.9805	72.8639	72.607	75.7121	74.9321	73.1602	75.6072	76.1825	75.2293	73.3683	77.0393	76.3385	78.3836	75.4518	78.8395	79.1425	79.0458	78.2398	81.0522	82.4372	80.5211	80.626	82.7529	82.3181	87.7578	85.1799	89.2814	90.7828	90.6774	93.3685	94.5946	97.2656	101.722	103.255	104.249	104.203	106.719	106.904	109.654	110.398	119.314	117.497	119.961	125.074	128.144	128.955	136.304	144.096	152.811	155.775	185.713	266.125	443.195	786.419	1260.35	1847.02	2572.84	3406.79	4219.66	5116.47	5887.92	6424.31	6850.57	6968.06	6871.35	6588.31	6171.13	5517.51	4727.93	4039.7	3385.2	2771.21	2277.65	1789.3	1466.24	1150.12	901.517	713.41	562.719	442.892	333.985	250.552	201.575	158.485	112.772	93.6282	70.7812	49.7308	36.9913	38.6382	25.0331	32.1838	26.6187	23.4406	24.7982	16.7498	17.8254	
282.4	163.383	167.709	168.153	172.607	172.251	177.449	176.167	176.776	179.836	182.042	180.349	182.6	183.919	178.995	181.848	183.712	181.47	184.771	188.951	184.477	190.169	187.361	186.078	189.582	189.842	192.748	195.524	194.332	194.74	190.434	190.356	188.566	187.86	189.993	186.275	181.44	183.682	181.974	179.432	179.618	179.798	175.117	176.312	166.132	169.475	169.855	162.121	163.789	154.454	155.044	153.86	151.196	141.339	139.587	139.894	129.659	130.644	125.747	122.021	116.439	107.113	106.934	102.338	95.7464	91.1116	87.4615	84.4097	76.6079	69.7426	68.1418	63.2005	60.0407	55.1091	49.5716	45.2095	42.4412	34.8719	30.885	26.3032	23.8606	21.5143	22.1805	21.1041	20.7612	20.7312	20.4489	19.7224	19.0282	18.4585	18.517	18.6004	17.9168	17.8562	18.2475	17.7458	18.4086	15.7636	15.9965	16.989	15.5987	15.3465	15.1494	15.1233	15.1334	14.9549	14.9372	13.1507	14.0711	12.8521	12.5942	13.0448	12.6331	14.1558	12.7396	13.25	12.5818	14.0279	13.2646	13.6363	12.8538	12.815	14.0161	14.0992	15.4526	15.1745	14.4088	14.7025	14.4332	14.4983	15.3068	16.6122	15.7241	15.8695	16.2014	16.8926	15.6165	17.1077	16.0675	16.8135	17.9753	18.3041	18.5905	18.2999	19.4623	19.4643	19.9062	21.0713	19.9306	22.644	22.6477	22.5305	23.3418	24.8777	24.546	26.8404	27.7605	30.4326	31.449	31.4349	32.3101	33.9476	35.8884	35.779	36.6339	37.7751	39.0464	39.4298	40.2781	40.5129	41.5851	40.697	39.8412	39.607	39.6121	38.7013	39.1882	37.0298	34.7772	36.2644	35.5075	34.4463	32.5076	32.6986	31.6673	29.9446	32.4661	29.4201	30.1153	29.4165	31.218	27.4573	28.4571	27.5957	28.3601	27.6382	28.0792	27.7578	29.1274	27.363	26.6679	27.8136	26.9417	29.8603	31.436	29.3709	30.1747	29.9977	30.1025	29.0801	30.2063	31.4774	30.8753	31.6747	30.9586	31.307	30.4048	33.0759	31.7459	32.2641	33.0649	33.8114	33.8007	33.6686	37.4319	34.9062	35.7011	34.2943	36.6118	38.6152	39.2482	39.8193	42.6674	41.8579	42.6801	44.247	47.2183	48.9074	52.5674	51.5972	56.1455	56.9721	59.6456	62.2939	66.0868	64.8251	69.1221	71.9347	73.5088	72.7473	74.5977	71.7933	75.4617	76.1609	76.2579	73.3485	74.8975	74.7426	72.8689	74.4657	74.4789	74.9712	76.337	77.2202	78.0138	76.9444	78.5217	77.6529	77.5552	78.8908	78.4708	80.4566	76.3157	76.3835	81.7954	82.0032	84.3141	88.0221	86.4137	89.9388	87.2721	91.5962	93.2758	95.3342	97.9274	103.741	104.639	101.924	106.951	105.928	111.192	111.89	113.214	116.702	114.392	114.453	124.92	127.106	137.865	137.679	146.315	155.484	165.991	182.702	223.708	362.619	642.388	1074.55	1669.63	2360.77	3195.81	4105.31	4978.42	5834.53	6571.99	7069.39	7313.44	7322.2	7094.86	6666.82	6129.65	5407.41	4630.74	3922.46	3185.84	2635.69	2105.2	1663.43	1315.15	1051.26	819.497	688.606	522.322	406.259	300.233	230.759	186.865	139.801	121.924	85.9617	64.3254	62.9639	45.6768	41.5542	31.3611	35.4223	31.8084	27.077	25.6819	28.1466	24.4071	
